/Users/nhristov/Library/Java/JavaVirtualMachines/azul-21.0.5/Contents/Home/bin/java -XX:TieredStopAtLevel=1 -Dspring.profiles.active=forth -Dspring.output.ansi.enabled=always -Dcom.sun.management.jmxremote -Dspring.jmx.enabled=true -Dspring.liveBeansView.mbeanDomain -Dspring.application.admin.enabled=true -Dmanagement.endpoints.jmx.exposure.include=* -javaagent:/Applications/IntelliJ IDEA.app/Contents/lib/idea_rt.jar=58418 -Dfile.encoding=UTF-8 -Dsun.stdout.encoding=UTF-8 -Dsun.stderr.encoding=UTF-8 -classpath /Users/nhristov/FINKI-MAGISTERSKI/CloudScalability/large-number-addition-client/target/classes:/Users/nhristov/.m2/repository/org/springframework/boot/spring-boot-starter-web/3.4.5/spring-boot-starter-web-3.4.5.jar:/Users/nhristov/.m2/repository/org/springframework/boot/spring-boot-starter/3.4.5/spring-boot-starter-3.4.5.jar:/Users/nhristov/.m2/repository/org/springframework/boot/spring-boot/3.4.5/spring-boot-3.4.5.jar:/Users/nhristov/.m2/repository/org/springframework/boot/spring-boot-autoconfigure/3.4.5/spring-boot-autoconfigure-3.4.5.jar:/Users/nhristov/.m2/repository/org/springframework/boot/spring-boot-starter-logging/3.4.5/spring-boot-starter-logging-3.4.5.jar:/Users/nhristov/.m2/repository/ch/qos/logback/logback-classic/1.5.18/logback-classic-1.5.18.jar:/Users/nhristov/.m2/repository/ch/qos/logback/logback-core/1.5.18/logback-core-1.5.18.jar:/Users/nhristov/.m2/repository/org/apache/logging/log4j/log4j-to-slf4j/2.24.3/log4j-to-slf4j-2.24.3.jar:/Users/nhristov/.m2/repository/org/apache/logging/log4j/log4j-api/2.24.3/log4j-api-2.24.3.jar:/Users/nhristov/.m2/repository/org/slf4j/jul-to-slf4j/2.0.17/jul-to-slf4j-2.0.17.jar:/Users/nhristov/.m2/repository/jakarta/annotation/jakarta.annotation-api/2.1.1/jakarta.annotation-api-2.1.1.jar:/Users/nhristov/.m2/repository/org/yaml/snakeyaml/2.3/snakeyaml-2.3.jar:/Users/nhristov/.m2/repository/org/springframework/boot/spring-boot-starter-json/3.4.5/spring-boot-starter-json-3.4.5.jar:/Users/nhristov/.m2/repository/com/fasterxml/jackson/core/jackson-databind/2.18.3/jackson-databind-2.18.3.jar:/Users/nhristov/.m2/repository/com/fasterxml/jackson/core/jackson-annotations/2.18.3/jackson-annotations-2.18.3.jar:/Users/nhristov/.m2/repository/com/fasterxml/jackson/core/jackson-core/2.18.3/jackson-core-2.18.3.jar:/Users/nhristov/.m2/repository/com/fasterxml/jackson/datatype/jackson-datatype-jdk8/2.18.3/jackson-datatype-jdk8-2.18.3.jar:/Users/nhristov/.m2/repository/com/fasterxml/jackson/datatype/jackson-datatype-jsr310/2.18.3/jackson-datatype-jsr310-2.18.3.jar:/Users/nhristov/.m2/repository/com/fasterxml/jackson/module/jackson-module-parameter-names/2.18.3/jackson-module-parameter-names-2.18.3.jar:/Users/nhristov/.m2/repository/org/springframework/boot/spring-boot-starter-tomcat/3.4.5/spring-boot-starter-tomcat-3.4.5.jar:/Users/nhristov/.m2/repository/org/apache/tomcat/embed/tomcat-embed-core/10.1.40/tomcat-embed-core-10.1.40.jar:/Users/nhristov/.m2/repository/org/apache/tomcat/embed/tomcat-embed-el/10.1.40/tomcat-embed-el-10.1.40.jar:/Users/nhristov/.m2/repository/org/apache/tomcat/embed/tomcat-embed-websocket/10.1.40/tomcat-embed-websocket-10.1.40.jar:/Users/nhristov/.m2/repository/org/springframework/spring-web/6.2.6/spring-web-6.2.6.jar:/Users/nhristov/.m2/repository/org/springframework/spring-beans/6.2.6/spring-beans-6.2.6.jar:/Users/nhristov/.m2/repository/io/micrometer/micrometer-observation/1.14.6/micrometer-observation-1.14.6.jar:/Users/nhristov/.m2/repository/io/micrometer/micrometer-commons/1.14.6/micrometer-commons-1.14.6.jar:/Users/nhristov/.m2/repository/org/springframework/spring-webmvc/6.2.6/spring-webmvc-6.2.6.jar:/Users/nhristov/.m2/repository/org/springframework/spring-aop/6.2.6/spring-aop-6.2.6.jar:/Users/nhristov/.m2/repository/org/springframework/spring-context/6.2.6/spring-context-6.2.6.jar:/Users/nhristov/.m2/repository/org/springframework/spring-expression/6.2.6/spring-expression-6.2.6.jar:/Users/nhristov/.m2/repository/org/slf4j/slf4j-api/2.0.17/slf4j-api-2.0.17.jar:/Users/nhristov/.m2/repository/org/springframework/spring-core/6.2.6/spring-core-6.2.6.jar:/Users/nhristov/.m2/repository/org/springframework/spring-jcl/6.2.6/spring-jcl-6.2.6.jar scalability.cloud.largenumberadditionclient.LargeNumberAdditionClientApplication

  .   ____          _            __ _ _
2025-05-30T12:39:24.396+02:00  INFO 84211 --- [large-number-addition-client] [           main] s.c.largenumberadditionclient.Runner     : Current start is 358000000001 is less than 400000000000
2025-05-30T12:39:24.396+02:00  INFO 84211 --- [large-number-addition-client] [           main] s.c.largenumberadditionclient.Runner     : Current start is 358250000001 is less than 400000000000
2025-05-30T12:39:24.396+02:00  INFO 84211 --- [large-number-addition-client] [           main] s.c.largenumberadditionclient.Runner     : Current start is 358500000001 is less than 400000000000
2025-05-30T12:39:24.396+02:00  INFO 84211 --- [large-number-addition-client] [           main] s.c.largenumberadditionclient.Runner     : Current start is 358750000001 is less than 400000000000
2025-05-30T12:39:24.396+02:00  INFO 84211 --- [large-number-addition-client] [           main] s.c.largenumberadditionclient.Runner     : Current start is 359000000001 is less than 400000000000
2025-05-30T12:39:24.396+02:00  INFO 84211 --- [large-number-addition-client] [           main] s.c.largenumberadditionclient.Runner     : Current start is 359250000001 is less than 400000000000
2025-05-30T12:39:24.396+02:00  INFO 84211 --- [large-number-addition-client] [           main] s.c.largenumberadditionclient.Runner     : Current start is 359500000001 is less than 400000000000
2025-05-30T12:39:24.396+02:00  INFO 84211 --- [large-number-addition-client] [           main] s.c.largenumberadditionclient.Runner     : Current start is 359750000001 is less than 400000000000
2025-05-30T12:39:24.397+02:00  INFO 84211 --- [large-number-addition-client] [           main] s.c.largenumberadditionclient.Runner     : Current start is 360000000001 is less than 400000000000
2025-05-30T12:39:24.397+02:00  INFO 84211 --- [large-number-addition-client] [           main] s.c.largenumberadditionclient.Runner     : Current start is 360250000001 is less than 400000000000
2025-05-30T12:39:24.397+02:00  INFO 84211 --- [large-number-addition-client] [           main] s.c.largenumberadditionclient.Runner     : Current start is 360500000001 is less than 400000000000
2025-05-30T12:39:24.397+02:00  INFO 84211 --- [large-number-addition-client] [           main] s.c.largenumberadditionclient.Runner     : Current start is 360750000001 is less than 400000000000
2025-05-30T12:39:24.397+02:00  INFO 84211 --- [large-number-addition-client] [           main] s.c.largenumberadditionclient.Runner     : Current start is 361000000001 is less than 400000000000
2025-05-30T12:39:24.397+02:00  INFO 84211 --- [large-number-addition-client] [           main] s.c.largenumberadditionclient.Runner     : Current start is 361250000001 is less than 400000000000
2025-05-30T12:39:24.397+02:00  INFO 84211 --- [large-number-addition-client] [           main] s.c.largenumberadditionclient.Runner     : Current start is 361500000001 is less than 400000000000
2025-05-30T12:39:24.397+02:00  INFO 84211 --- [large-number-addition-client] [           main] s.c.largenumberadditionclient.Runner     : Current start is 361750000001 is less than 400000000000
2025-05-30T12:39:24.397+02:00  INFO 84211 --- [large-number-addition-client] [           main] s.c.largenumberadditionclient.Runner     : Current start is 362000000001 is less than 400000000000
2025-05-30T12:39:24.397+02:00  INFO 84211 --- [large-number-addition-client] [           main] s.c.largenumberadditionclient.Runner     : Current start is 362250000001 is less than 400000000000
2025-05-30T12:39:24.397+02:00  INFO 84211 --- [large-number-addition-client] [           main] s.c.largenumberadditionclient.Runner     : Current start is 362500000001 is less than 400000000000
2025-05-30T12:39:24.397+02:00  INFO 84211 --- [large-number-addition-client] [           main] s.c.largenumberadditionclient.Runner     : Current start is 362750000001 is less than 400000000000
2025-05-30T12:39:24.397+02:00  INFO 84211 --- [large-number-addition-client] [           main] s.c.largenumberadditionclient.Runner     : Current start is 363000000001 is less than 400000000000
2025-05-30T12:39:24.397+02:00  INFO 84211 --- [large-number-addition-client] [           main] s.c.largenumberadditionclient.Runner     : Current start is 363250000001 is less than 400000000000
2025-05-30T12:39:24.397+02:00  INFO 84211 --- [large-number-addition-client] [           main] s.c.largenumberadditionclient.Runner     : Current start is 363500000001 is less than 400000000000
2025-05-30T12:39:24.397+02:00  INFO 84211 --- [large-number-addition-client] [           main] s.c.largenumberadditionclient.Runner     : Current start is 363750000001 is less than 400000000000
2025-05-30T12:39:24.397+02:00  INFO 84211 --- [large-number-addition-client] [           main] s.c.largenumberadditionclient.Runner     : Current start is 364000000001 is less than 400000000000
2025-05-30T12:39:24.397+02:00  INFO 84211 --- [large-number-addition-client] [           main] s.c.largenumberadditionclient.Runner     : Current start is 364250000001 is less than 400000000000
2025-05-30T12:39:24.397+02:00  INFO 84211 --- [large-number-addition-client] [           main] s.c.largenumberadditionclient.Runner     : Current start is 364500000001 is less than 400000000000
2025-05-30T12:39:24.397+02:00  INFO 84211 --- [large-number-addition-client] [           main] s.c.largenumberadditionclient.Runner     : Current start is 364750000001 is less than 400000000000
2025-05-30T12:39:24.397+02:00  INFO 84211 --- [large-number-addition-client] [           main] s.c.largenumberadditionclient.Runner     : Current start is 365000000001 is less than 400000000000
2025-05-30T12:39:24.397+02:00  INFO 84211 --- [large-number-addition-client] [           main] s.c.largenumberadditionclient.Runner     : Current start is 365250000001 is less than 400000000000
2025-05-30T12:39:24.397+02:00  INFO 84211 --- [large-number-addition-client] [           main] s.c.largenumberadditionclient.Runner     : Current start is 365500000001 is less than 400000000000
2025-05-30T12:39:24.397+02:00  INFO 84211 --- [large-number-addition-client] [           main] s.c.largenumberadditionclient.Runner     : Current start is 365750000001 is less than 400000000000
2025-05-30T12:39:24.397+02:00  INFO 84211 --- [large-number-addition-client] [           main] s.c.largenumberadditionclient.Runner     : Current start is 366000000001 is less than 400000000000
2025-05-30T12:39:24.397+02:00  INFO 84211 --- [large-number-addition-client] [           main] s.c.largenumberadditionclient.Runner     : Current start is 366250000001 is less than 400000000000
2025-05-30T12:39:24.397+02:00  INFO 84211 --- [large-number-addition-client] [           main] s.c.largenumberadditionclient.Runner     : Current start is 366500000001 is less than 400000000000
2025-05-30T12:39:24.397+02:00  INFO 84211 --- [large-number-addition-client] [           main] s.c.largenumberadditionclient.Runner     : Current start is 366750000001 is less than 400000000000
2025-05-30T12:39:24.397+02:00  INFO 84211 --- [large-number-addition-client] [           main] s.c.largenumberadditionclient.Runner     : Current start is 367000000001 is less than 400000000000
2025-05-30T12:39:24.397+02:00  INFO 84211 --- [large-number-addition-client] [           main] s.c.largenumberadditionclient.Runner     : Current start is 367250000001 is less than 400000000000
2025-05-30T12:39:24.397+02:00  INFO 84211 --- [large-number-addition-client] [           main] s.c.largenumberadditionclient.Runner     : Current start is 367500000001 is less than 400000000000
2025-05-30T12:39:24.397+02:00  INFO 84211 --- [large-number-addition-client] [           main] s.c.largenumberadditionclient.Runner     : Current start is 367750000001 is less than 400000000000
2025-05-30T12:39:24.397+02:00  INFO 84211 --- [large-number-addition-client] [           main] s.c.largenumberadditionclient.Runner     : Current start is 368000000001 is less than 400000000000
2025-05-30T12:39:24.397+02:00  INFO 84211 --- [large-number-addition-client] [           main] s.c.largenumberadditionclient.Runner     : Current start is 368250000001 is less than 400000000000
2025-05-30T12:39:24.397+02:00  INFO 84211 --- [large-number-addition-client] [           main] s.c.largenumberadditionclient.Runner     : Current start is 368500000001 is less than 400000000000
2025-05-30T12:39:24.397+02:00  INFO 84211 --- [large-number-addition-client] [           main] s.c.largenumberadditionclient.Runner     : Current start is 368750000001 is less than 400000000000
2025-05-30T12:39:24.397+02:00  INFO 84211 --- [large-number-addition-client] [           main] s.c.largenumberadditionclient.Runner     : Current start is 369000000001 is less than 400000000000
2025-05-30T12:39:24.397+02:00  INFO 84211 --- [large-number-addition-client] [           main] s.c.largenumberadditionclient.Runner     : Current start is 369250000001 is less than 400000000000
2025-05-30T12:39:24.397+02:00  INFO 84211 --- [large-number-addition-client] [           main] s.c.largenumberadditionclient.Runner     : Current start is 369500000001 is less than 400000000000
2025-05-30T12:39:24.397+02:00  INFO 84211 --- [large-number-addition-client] [           main] s.c.largenumberadditionclient.Runner     : Current start is 369750000001 is less than 400000000000
2025-05-30T12:39:24.397+02:00  INFO 84211 --- [large-number-addition-client] [           main] s.c.largenumberadditionclient.Runner     : Current start is 370000000001 is less than 400000000000
2025-05-30T12:39:24.397+02:00  INFO 84211 --- [large-number-addition-client] [           main] s.c.largenumberadditionclient.Runner     : Current start is 370250000001 is less than 400000000000
2025-05-30T12:39:24.397+02:00  INFO 84211 --- [large-number-addition-client] [           main] s.c.largenumberadditionclient.Runner     : Current start is 370500000001 is less than 400000000000
2025-05-30T12:39:24.397+02:00  INFO 84211 --- [large-number-addition-client] [           main] s.c.largenumberadditionclient.Runner     : Current start is 370750000001 is less than 400000000000
2025-05-30T12:39:24.397+02:00  INFO 84211 --- [large-number-addition-client] [           main] s.c.largenumberadditionclient.Runner     : Current start is 371000000001 is less than 400000000000
2025-05-30T12:39:24.397+02:00  INFO 84211 --- [large-number-addition-client] [           main] s.c.largenumberadditionclient.Runner     : Current start is 371250000001 is less than 400000000000
2025-05-30T12:39:24.397+02:00  INFO 84211 --- [large-number-addition-client] [           main] s.c.largenumberadditionclient.Runner     : Current start is 371500000001 is less than 400000000000
2025-05-30T12:39:24.397+02:00  INFO 84211 --- [large-number-addition-client] [           main] s.c.largenumberadditionclient.Runner     : Current start is 371750000001 is less than 400000000000
2025-05-30T12:39:24.397+02:00  INFO 84211 --- [large-number-addition-client] [           main] s.c.largenumberadditionclient.Runner     : Current start is 372000000001 is less than 400000000000
2025-05-30T12:39:24.397+02:00  INFO 84211 --- [large-number-addition-client] [           main] s.c.largenumberadditionclient.Runner     : Current start is 372250000001 is less than 400000000000
2025-05-30T12:39:24.397+02:00  INFO 84211 --- [large-number-addition-client] [           main] s.c.largenumberadditionclient.Runner     : Current start is 372500000001 is less than 400000000000
2025-05-30T12:39:24.397+02:00  INFO 84211 --- [large-number-addition-client] [           main] s.c.largenumberadditionclient.Runner     : Current start is 372750000001 is less than 400000000000
2025-05-30T12:39:24.397+02:00  INFO 84211 --- [large-number-addition-client] [           main] s.c.largenumberadditionclient.Runner     : Current start is 373000000001 is less than 400000000000
2025-05-30T12:39:24.397+02:00  INFO 84211 --- [large-number-addition-client] [           main] s.c.largenumberadditionclient.Runner     : Current start is 373250000001 is less than 400000000000
2025-05-30T12:39:24.397+02:00  INFO 84211 --- [large-number-addition-client] [           main] s.c.largenumberadditionclient.Runner     : Current start is 373500000001 is less than 400000000000
2025-05-30T12:39:24.397+02:00  INFO 84211 --- [large-number-addition-client] [           main] s.c.largenumberadditionclient.Runner     : Current start is 373750000001 is less than 400000000000
2025-05-30T12:39:24.397+02:00  INFO 84211 --- [large-number-addition-client] [           main] s.c.largenumberadditionclient.Runner     : Current start is 374000000001 is less than 400000000000
2025-05-30T12:39:24.397+02:00  INFO 84211 --- [large-number-addition-client] [           main] s.c.largenumberadditionclient.Runner     : Current start is 374250000001 is less than 400000000000
2025-05-30T12:39:24.397+02:00  INFO 84211 --- [large-number-addition-client] [           main] s.c.largenumberadditionclient.Runner     : Current start is 374500000001 is less than 400000000000
2025-05-30T12:39:24.397+02:00  INFO 84211 --- [large-number-addition-client] [           main] s.c.largenumberadditionclient.Runner     : Current start is 374750000001 is less than 400000000000
2025-05-30T12:39:24.397+02:00  INFO 84211 --- [large-number-addition-client] [           main] s.c.largenumberadditionclient.Runner     : Current start is 375000000001 is less than 400000000000
2025-05-30T12:39:24.397+02:00  INFO 84211 --- [large-number-addition-client] [           main] s.c.largenumberadditionclient.Runner     : Current start is 375250000001 is less than 400000000000
2025-05-30T12:39:24.397+02:00  INFO 84211 --- [large-number-addition-client] [           main] s.c.largenumberadditionclient.Runner     : Current start is 375500000001 is less than 400000000000
2025-05-30T12:39:24.397+02:00  INFO 84211 --- [large-number-addition-client] [           main] s.c.largenumberadditionclient.Runner     : Current start is 375750000001 is less than 400000000000
2025-05-30T12:39:24.398+02:00  INFO 84211 --- [large-number-addition-client] [           main] s.c.largenumberadditionclient.Runner     : Current start is 376000000001 is less than 400000000000
2025-05-30T12:39:24.398+02:00  INFO 84211 --- [large-number-addition-client] [           main] s.c.largenumberadditionclient.Runner     : Current start is 376250000001 is less than 400000000000
2025-05-30T12:39:24.398+02:00  INFO 84211 --- [large-number-addition-client] [           main] s.c.largenumberadditionclient.Runner     : Current start is 376500000001 is less than 400000000000
2025-05-30T12:39:24.398+02:00  INFO 84211 --- [large-number-addition-client] [           main] s.c.largenumberadditionclient.Runner     : Current start is 376750000001 is less than 400000000000
2025-05-30T12:39:24.398+02:00  INFO 84211 --- [large-number-addition-client] [           main] s.c.largenumberadditionclient.Runner     : Current start is 377000000001 is less than 400000000000
2025-05-30T12:39:24.398+02:00  INFO 84211 --- [large-number-addition-client] [           main] s.c.largenumberadditionclient.Runner     : Current start is 377250000001 is less than 400000000000
2025-05-30T12:39:24.398+02:00  INFO 84211 --- [large-number-addition-client] [           main] s.c.largenumberadditionclient.Runner     : Current start is 377500000001 is less than 400000000000
2025-05-30T12:39:24.398+02:00  INFO 84211 --- [large-number-addition-client] [           main] s.c.largenumberadditionclient.Runner     : Current start is 377750000001 is less than 400000000000
2025-05-30T12:39:24.398+02:00  INFO 84211 --- [large-number-addition-client] [           main] s.c.largenumberadditionclient.Runner     : Current start is 378000000001 is less than 400000000000
2025-05-30T12:39:24.398+02:00  INFO 84211 --- [large-number-addition-client] [           main] s.c.largenumberadditionclient.Runner     : Current start is 378250000001 is less than 400000000000
2025-05-30T12:39:24.398+02:00  INFO 84211 --- [large-number-addition-client] [           main] s.c.largenumberadditionclient.Runner     : Current start is 378500000001 is less than 400000000000
2025-05-30T12:39:24.398+02:00  INFO 84211 --- [large-number-addition-client] [           main] s.c.largenumberadditionclient.Runner     : Current start is 378750000001 is less than 400000000000
2025-05-30T12:39:24.398+02:00  INFO 84211 --- [large-number-addition-client] [           main] s.c.largenumberadditionclient.Runner     : Current start is 379000000001 is less than 400000000000
2025-05-30T12:39:24.398+02:00  INFO 84211 --- [large-number-addition-client] [           main] s.c.largenumberadditionclient.Runner     : Current start is 379250000001 is less than 400000000000
2025-05-30T12:39:24.398+02:00  INFO 84211 --- [large-number-addition-client] [           main] s.c.largenumberadditionclient.Runner     : Current start is 379500000001 is less than 400000000000
2025-05-30T12:39:24.398+02:00  INFO 84211 --- [large-number-addition-client] [           main] s.c.largenumberadditionclient.Runner     : Current start is 379750000001 is less than 400000000000
2025-05-30T12:39:24.398+02:00  INFO 84211 --- [large-number-addition-client] [           main] s.c.largenumberadditionclient.Runner     : Current start is 380000000001 is less than 400000000000
2025-05-30T12:39:24.398+02:00  INFO 84211 --- [large-number-addition-client] [           main] s.c.largenumberadditionclient.Runner     : Current start is 380250000001 is less than 400000000000
2025-05-30T12:39:24.398+02:00  INFO 84211 --- [large-number-addition-client] [           main] s.c.largenumberadditionclient.Runner     : Current start is 380500000001 is less than 400000000000
2025-05-30T12:39:24.398+02:00  INFO 84211 --- [large-number-addition-client] [           main] s.c.largenumberadditionclient.Runner     : Current start is 380750000001 is less than 400000000000
2025-05-30T12:39:24.398+02:00  INFO 84211 --- [large-number-addition-client] [           main] s.c.largenumberadditionclient.Runner     : Current start is 381000000001 is less than 400000000000
2025-05-30T12:39:24.398+02:00  INFO 84211 --- [large-number-addition-client] [           main] s.c.largenumberadditionclient.Runner     : Current start is 381250000001 is less than 400000000000
2025-05-30T12:39:24.398+02:00  INFO 84211 --- [large-number-addition-client] [           main] s.c.largenumberadditionclient.Runner     : Current start is 381500000001 is less than 400000000000
2025-05-30T12:39:24.398+02:00  INFO 84211 --- [large-number-addition-client] [           main] s.c.largenumberadditionclient.Runner     : Current start is 381750000001 is less than 400000000000
2025-05-30T12:39:24.398+02:00  INFO 84211 --- [large-number-addition-client] [           main] s.c.largenumberadditionclient.Runner     : Current start is 382000000001 is less than 400000000000
2025-05-30T12:39:24.398+02:00  INFO 84211 --- [large-number-addition-client] [           main] s.c.largenumberadditionclient.Runner     : Current start is 382250000001 is less than 400000000000
2025-05-30T12:39:24.398+02:00  INFO 84211 --- [large-number-addition-client] [           main] s.c.largenumberadditionclient.Runner     : Current start is 382500000001 is less than 400000000000
2025-05-30T12:39:24.398+02:00  INFO 84211 --- [large-number-addition-client] [           main] s.c.largenumberadditionclient.Runner     : Current start is 382750000001 is less than 400000000000
2025-05-30T12:39:24.398+02:00  INFO 84211 --- [large-number-addition-client] [           main] s.c.largenumberadditionclient.Runner     : Current start is 383000000001 is less than 400000000000
2025-05-30T12:39:24.398+02:00  INFO 84211 --- [large-number-addition-client] [           main] s.c.largenumberadditionclient.Runner     : Current start is 383250000001 is less than 400000000000
2025-05-30T12:39:24.398+02:00  INFO 84211 --- [large-number-addition-client] [           main] s.c.largenumberadditionclient.Runner     : Current start is 383500000001 is less than 400000000000
2025-05-30T12:39:24.398+02:00  INFO 84211 --- [large-number-addition-client] [           main] s.c.largenumberadditionclient.Runner     : Current start is 383750000001 is less than 400000000000
2025-05-30T12:39:24.398+02:00  INFO 84211 --- [large-number-addition-client] [           main] s.c.largenumberadditionclient.Runner     : Current start is 384000000001 is less than 400000000000
2025-05-30T12:39:24.398+02:00  INFO 84211 --- [large-number-addition-client] [           main] s.c.largenumberadditionclient.Runner     : Current start is 384250000001 is less than 400000000000
2025-05-30T12:39:24.398+02:00  INFO 84211 --- [large-number-addition-client] [           main] s.c.largenumberadditionclient.Runner     : Current start is 384500000001 is less than 400000000000
2025-05-30T12:39:24.398+02:00  INFO 84211 --- [large-number-addition-client] [           main] s.c.largenumberadditionclient.Runner     : Current start is 384750000001 is less than 400000000000
2025-05-30T12:39:24.398+02:00  INFO 84211 --- [large-number-addition-client] [           main] s.c.largenumberadditionclient.Runner     : Current start is 385000000001 is less than 400000000000
2025-05-30T12:39:24.398+02:00  INFO 84211 --- [large-number-addition-client] [           main] s.c.largenumberadditionclient.Runner     : Current start is 385250000001 is less than 400000000000
2025-05-30T12:39:24.398+02:00  INFO 84211 --- [large-number-addition-client] [           main] s.c.largenumberadditionclient.Runner     : Current start is 385500000001 is less than 400000000000
2025-05-30T12:39:24.398+02:00  INFO 84211 --- [large-number-addition-client] [           main] s.c.largenumberadditionclient.Runner     : Current start is 385750000001 is less than 400000000000
2025-05-30T12:39:24.398+02:00  INFO 84211 --- [large-number-addition-client] [           main] s.c.largenumberadditionclient.Runner     : Current start is 386000000001 is less than 400000000000
2025-05-30T12:39:24.398+02:00  INFO 84211 --- [large-number-addition-client] [           main] s.c.largenumberadditionclient.Runner     : Current start is 386250000001 is less than 400000000000
2025-05-30T12:39:24.398+02:00  INFO 84211 --- [large-number-addition-client] [           main] s.c.largenumberadditionclient.Runner     : Current start is 386500000001 is less than 400000000000
2025-05-30T12:39:24.398+02:00  INFO 84211 --- [large-number-addition-client] [           main] s.c.largenumberadditionclient.Runner     : Current start is 386750000001 is less than 400000000000
2025-05-30T12:39:24.398+02:00  INFO 84211 --- [large-number-addition-client] [           main] s.c.largenumberadditionclient.Runner     : Current start is 387000000001 is less than 400000000000
2025-05-30T12:39:24.398+02:00  INFO 84211 --- [large-number-addition-client] [           main] s.c.largenumberadditionclient.Runner     : Current start is 387250000001 is less than 400000000000
2025-05-30T12:39:24.398+02:00  INFO 84211 --- [large-number-addition-client] [           main] s.c.largenumberadditionclient.Runner     : Current start is 387500000001 is less than 400000000000
2025-05-30T12:39:24.398+02:00  INFO 84211 --- [large-number-addition-client] [           main] s.c.largenumberadditionclient.Runner     : Current start is 387750000001 is less than 400000000000
2025-05-30T12:39:24.398+02:00  INFO 84211 --- [large-number-addition-client] [           main] s.c.largenumberadditionclient.Runner     : Current start is 388000000001 is less than 400000000000
2025-05-30T12:39:24.398+02:00  INFO 84211 --- [large-number-addition-client] [           main] s.c.largenumberadditionclient.Runner     : Current start is 388250000001 is less than 400000000000
2025-05-30T12:39:24.398+02:00  INFO 84211 --- [large-number-addition-client] [           main] s.c.largenumberadditionclient.Runner     : Current start is 388500000001 is less than 400000000000
2025-05-30T12:39:24.398+02:00  INFO 84211 --- [large-number-addition-client] [           main] s.c.largenumberadditionclient.Runner     : Current start is 388750000001 is less than 400000000000
2025-05-30T12:39:24.398+02:00  INFO 84211 --- [large-number-addition-client] [           main] s.c.largenumberadditionclient.Runner     : Current start is 389000000001 is less than 400000000000
2025-05-30T12:39:24.398+02:00  INFO 84211 --- [large-number-addition-client] [           main] s.c.largenumberadditionclient.Runner     : Current start is 389250000001 is less than 400000000000
2025-05-30T12:39:24.398+02:00  INFO 84211 --- [large-number-addition-client] [           main] s.c.largenumberadditionclient.Runner     : Current start is 389500000001 is less than 400000000000
2025-05-30T12:39:24.398+02:00  INFO 84211 --- [large-number-addition-client] [           main] s.c.largenumberadditionclient.Runner     : Current start is 389750000001 is less than 400000000000
2025-05-30T12:39:24.398+02:00  INFO 84211 --- [large-number-addition-client] [           main] s.c.largenumberadditionclient.Runner     : Current start is 390000000001 is less than 400000000000
2025-05-30T12:39:24.398+02:00  INFO 84211 --- [large-number-addition-client] [           main] s.c.largenumberadditionclient.Runner     : Current start is 390250000001 is less than 400000000000
2025-05-30T12:39:24.398+02:00  INFO 84211 --- [large-number-addition-client] [           main] s.c.largenumberadditionclient.Runner     : Current start is 390500000001 is less than 400000000000
2025-05-30T12:39:24.398+02:00  INFO 84211 --- [large-number-addition-client] [           main] s.c.largenumberadditionclient.Runner     : Current start is 390750000001 is less than 400000000000
2025-05-30T12:39:24.398+02:00  INFO 84211 --- [large-number-addition-client] [           main] s.c.largenumberadditionclient.Runner     : Current start is 391000000001 is less than 400000000000
2025-05-30T12:39:24.398+02:00  INFO 84211 --- [large-number-addition-client] [           main] s.c.largenumberadditionclient.Runner     : Current start is 391250000001 is less than 400000000000
2025-05-30T12:39:24.398+02:00  INFO 84211 --- [large-number-addition-client] [           main] s.c.largenumberadditionclient.Runner     : Current start is 391500000001 is less than 400000000000
2025-05-30T12:39:24.398+02:00  INFO 84211 --- [large-number-addition-client] [           main] s.c.largenumberadditionclient.Runner     : Current start is 391750000001 is less than 400000000000
2025-05-30T12:39:24.398+02:00  INFO 84211 --- [large-number-addition-client] [           main] s.c.largenumberadditionclient.Runner     : Current start is 392000000001 is less than 400000000000
2025-05-30T12:39:24.398+02:00  INFO 84211 --- [large-number-addition-client] [           main] s.c.largenumberadditionclient.Runner     : Current start is 392250000001 is less than 400000000000
2025-05-30T12:39:24.398+02:00  INFO 84211 --- [large-number-addition-client] [           main] s.c.largenumberadditionclient.Runner     : Current start is 392500000001 is less than 400000000000
2025-05-30T12:39:24.398+02:00  INFO 84211 --- [large-number-addition-client] [           main] s.c.largenumberadditionclient.Runner     : Current start is 392750000001 is less than 400000000000
2025-05-30T12:39:24.398+02:00  INFO 84211 --- [large-number-addition-client] [           main] s.c.largenumberadditionclient.Runner     : Current start is 393000000001 is less than 400000000000
2025-05-30T12:39:24.398+02:00  INFO 84211 --- [large-number-addition-client] [           main] s.c.largenumberadditionclient.Runner     : Current start is 393250000001 is less than 400000000000
2025-05-30T12:39:24.398+02:00  INFO 84211 --- [large-number-addition-client] [           main] s.c.largenumberadditionclient.Runner     : Current start is 393500000001 is less than 400000000000
2025-05-30T12:39:24.398+02:00  INFO 84211 --- [large-number-addition-client] [           main] s.c.largenumberadditionclient.Runner     : Current start is 393750000001 is less than 400000000000
2025-05-30T12:39:24.398+02:00  INFO 84211 --- [large-number-addition-client] [           main] s.c.largenumberadditionclient.Runner     : Current start is 394000000001 is less than 400000000000
